run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.LoRaMedium,recordTransmissionLog,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.LoRaMedium,recordReceptionLog,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ethg$i[0].channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].phys$o.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.interfaceTable,typename,,,"""inet.networklayer.common.InterfaceTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.interfaceTable,displayAddresses,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.cb,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.cb,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.cb,forwardServiceRegistration,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.cb,forwardProtocolRegistration,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.bl,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.bl,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.bl,forwardServiceRegistration,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.bl,forwardProtocolRegistration,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ethernet,typename,,,"""inet.linklayer.ethernet.basic.EthernetEncapsulation""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ethernet,registerProtocol,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ethernet,interfaceTableModule,,,"""LoRaNetworkTest.networkServer.interfaceTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ethernet,fcsMode,,,"""declared""",,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ethernet,fcsMode,enum,"declared,computed",,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ethernet,stopOperationExtraTime,,,-1s,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ethernet,stopOperationExtraTime,unit,s,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ethernet,stopOperationTimeout,,,2s,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ethernet,stopOperationTimeout,unit,s,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.li,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.li,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.li,forwardServiceRegistration,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.li,forwardProtocolRegistration,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.lo[0].upperLayerIn.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.lo[0].lo.upperLayerOut.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.lo[0].lo,typename,,,"""inet.linklayer.loopback.Loopback""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.lo[0].lo,interfaceTableModule,,,"""LoRaNetworkTest.networkServer.interfaceTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.lo[0].lo,mtu,,,4470B,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.lo[0].lo,mtu,unit,B,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.lo[0],typename,,,"""inet.linklayer.loopback.LoopbackInterface""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.lo[0],displayStringTextFormat,,,"""%a (%i)\n%m""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.lo[0],recordPcap,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.lo[0],numPcapRecorders,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.lo[0],interfaceTableModule,,,"""LoRaNetworkTest.networkServer.interfaceTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].mac.phys$o.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].phys$i.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].upperLayerIn.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].mac.upperLayerOut.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].queue,typename,,,"""inet.linklayer.ethernet.common.EthernetQueue""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].queue,displayStringTextFormat,,,"""contains %p pk (%l) pushed %u\npulled %o removed %r dropped %d""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].queue,packetCapacity,,,1000,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].queue,dataCapacity,,,-1b,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.eth[0].queue,dataCapacity,unit,b,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].queue,dropperClass,,,"""inet::queueing::PacketAtCollectionEndDropper""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].queue,comparatorClass,,,"""inet::EthernetFrameTypeComparator""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].queue,bufferModule,,,"""""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].mac,typename,,,"""inet.linklayer.ethernet.basic.EthernetMac""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].mac,interfaceTableModule,,,"""LoRaNetworkTest.networkServer.interfaceTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].mac,displayStringTextFormat,,,"""rate: %b\nsent: %s, rcvd: %r\nqueue: %q, drop: %d""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].mac,sendRawBytes,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].mac,promiscuous,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].mac,duplexMode,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].mac,mtu,,,1500B,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.eth[0].mac,mtu,unit,B,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].mac,fcsMode,,,"""declared""",,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.eth[0].mac,fcsMode,enum,"declared,computed",,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].mac,stopOperationExtraTime,,,-1s,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.eth[0].mac,stopOperationExtraTime,unit,s,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0].mac,stopOperationTimeout,,,2s,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.eth[0].mac,stopOperationTimeout,unit,s,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0],typename,,,"""inet.linklayer.ethernet.EthernetInterface""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0],displayStringTextFormat,,,"""%a (%i)\n%m""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0],recordPcap,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0],numPcapRecorders,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0],interfaceTableModule,,,"""LoRaNetworkTest.networkServer.interfaceTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0],protocol,,,"""ethernetmac""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0],address,,,"""0A-AA-00-00-00-04""",,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.eth[0],address,mutable,,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0],duplexMode,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0],csmacdSupport,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0],bitrate,,,0bps,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.eth[0],bitrate,unit,bps,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.eth[0],fcsMode,,,"""declared""",,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.eth[0],fcsMode,enum,"declared,computed",,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.transportIn.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.up.out[0].channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.lp.out[2].channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.ifIn.channel,typename,,,"""ned.IdealChannel""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.configurator,typename,,,"""inet.networklayer.configurator.ipv4.Ipv4NodeConfigurator""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.configurator,interfaceTableModule,,,"""LoRaNetworkTest.networkServer.interfaceTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.configurator,routingTableModule,,,"""LoRaNetworkTest.networkServer.ipv4.routingTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.configurator,networkConfiguratorModule,,,"""configurator""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.configurator,configureRoutingTable,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.routingTable,typename,,,"""inet.networklayer.ipv4.Ipv4RoutingTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.routingTable,interfaceTableModule,,,"""LoRaNetworkTest.networkServer.interfaceTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.routingTable,routerId,,,"""auto""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.routingTable,netmaskRoutes,,,"""*""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.routingTable,forwarding,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.routingTable,multicastForwarding,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.routingTable,useAdminDist,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.routingTable,routingFile,,,"""""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.natTable,typename,,,"""inet.networklayer.ipv4.Ipv4NatTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.natTable,networkProtocolModule,,,"""^.ip""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.natTable,config,,,<config/> at content:1,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.up,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.up,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.up,forwardServiceRegistration,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.up,forwardProtocolRegistration,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,typename,,,"""inet.networklayer.ipv4.Igmpv2""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,interfaceTableModule,,,"""LoRaNetworkTest.networkServer.interfaceTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,routingTableModule,,,"""LoRaNetworkTest.networkServer.ipv4.routingTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,crcMode,,,"""declared""",,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.igmp,crcMode,enum,"declared,computed",,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,enabled,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,robustnessVariable,,,2,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,queryInterval,,,125s,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.igmp,queryInterval,unit,s,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,queryResponseInterval,,,10s,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.igmp,queryResponseInterval,unit,s,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,groupMembershipInterval,,,260s,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.igmp,groupMembershipInterval,unit,s,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,otherQuerierPresentInterval,,,255s,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.igmp,otherQuerierPresentInterval,unit,s,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,startupQueryInterval,,,31.25s,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.igmp,startupQueryInterval,unit,s,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,startupQueryCount,,,2,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,lastMemberQueryInterval,,,1s,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.igmp,lastMemberQueryInterval,unit,s,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,lastMemberQueryCount,,,2,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.igmp,unsolicitedReportInterval,,,10s,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.igmp,unsolicitedReportInterval,unit,s,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.icmp,typename,,,"""inet.networklayer.ipv4.Icmp""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.icmp,interfaceTableModule,,,"""LoRaNetworkTest.networkServer.interfaceTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.icmp,routingTableModule,,,"""LoRaNetworkTest.networkServer.ipv4.routingTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.icmp,crcMode,,,"""declared""",,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.icmp,crcMode,enum,"declared,computed",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.icmp,crcMode,mutable,,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.icmp,quoteLength,,,8B,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.icmp,quoteLength,mutable,,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.icmp,quoteLength,unit,B,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.mp,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.mp,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.mp,forwardServiceRegistration,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.mp,forwardProtocolRegistration,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.ip,typename,,,"""inet.networklayer.ipv4.Ipv4""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.ip,interfaceTableModule,,,"""LoRaNetworkTest.networkServer.interfaceTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.ip,routingTableModule,,,"""LoRaNetworkTest.networkServer.ipv4.routingTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.ip,arpModule,,,"""LoRaNetworkTest.networkServer.ipv4.arp""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.ip,icmpModule,,,"""LoRaNetworkTest.networkServer.ipv4.icmp""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.ip,crcMode,,,"""declared""",,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.ip,crcMode,enum,"declared,computed",,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.ip,timeToLive,,,32,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.ip,multicastTimeToLive,,,32,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.ip,fragmentTimeout,,,60s,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.ip,fragmentTimeout,unit,s,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.ip,limitedBroadcast,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.ip,directBroadcastInterfaces,,,"""""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.arp,typename,,,"""inet.networklayer.arp.ipv4.Arp""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.arp,interfaceTableModule,,,"""LoRaNetworkTest.networkServer.interfaceTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.arp,routingTableModule,,,"""LoRaNetworkTest.networkServer.ipv4.routingTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.arp,retryTimeout,,,1s,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.arp,retryTimeout,unit,s,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.arp,retryCount,,,3,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.arp,cacheTimeout,,,120s,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.ipv4.arp,cacheTimeout,unit,s,,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.arp,proxyArpInterfaces,,,"""""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.lp,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.lp,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.lp,forwardServiceRegistration,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4.lp,forwardProtocolRegistration,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4,typename,,,"""inet.networklayer.ipv4.Ipv4NetworkLayer""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4,forwarding,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4,multicastForwarding,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4,interfaceTableModule,,,"""LoRaNetworkTest.networkServer.interfaceTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.ipv4,displayStringTextFormat,,,"""%i""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.nl,typename,,,"""inet.common.MessageDispatcher""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.nl,displayStringTextFormat,,,"""processed %p pk (%l)""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.nl,forwardServiceRegistration,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.nl,forwardProtocolRegistration,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.udp,typename,,,"""inet.transportlayer.udp.Udp""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.udp,interfaceTableModule,,,"""LoRaNetworkTest.networkServer.interfaceTable""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.udp,icmpModule,,,"""^.ipv4.icmp""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.udp,icmpv6Module,,,"""^.ipv6.icmpv6""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.udp,crcMode,,,"""declared""",,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.udp,crcMode,enum,"disabled,declared,computed",,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.udp,defaultMulticastLoop,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.tcp,typename,,,"""inet.transportlayer.tcp.Tcp""",,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.tcp,crcMode,,,"""declared""",,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.networkServer.tcp,crcMode,enum,"declared,computed",,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.tcp,advertisedWindow,,,7504,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.tcp,delayedAcksEnabled,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.tcp,nagleEnabled,,,true,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.tcp,limitedTransmitEnabled,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.tcp,increasedIWEnabled,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.tcp,sackSupport,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.tcp,windowScalingSupport,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.tcp,windowScalingFactor,,,-1,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.tcp,timestampSupport,,,false,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.tcp,mss,,,536,,,,,,,,,,
General-0-20230620-00:46:10-46089,param,LoRaNetworkTest.networkServer.tcp,msl,,,120s,,,,,,,,,,
